text,font_size,is_bold,is_caps,y_pos,page,text_length,label
"technology, engineering, and mathematics, and expose students to relevant real world",12.004799842834473,0,0,123.00213623046875,1,84,Other
"experiences through project work, conferences and presentations to enhance their high school",12.004799842834473,0,0,137.2578125,1,92,Other
experience.,12.004799842834473,0,0,151.51348876953125,1,11,Other
PATHWAY OPTIONS,15.308159828186035,0,1,438.1753845214844,1,15,Other
REGULAR PATHWAY,15.310199737548828,1,1,467.75457763671875,1,15,Other
4 credits of Math,11.007583618164062,0,0,502.58599853515625,1,17,Other
4 credits of Science,11.007583618164062,0,0,516.094970703125,1,20,Other
4 credits of STEM-designated electives,11.007583618164062,0,0,529.60400390625,1,38,Other
Maintain an overall 2.85 GPA,11.007583618164062,0,0,543.113037109375,1,28,Other
Participate in a minimum of 3 STEM,11.007583618164062,0,0,556.6220092773438,1,34,Other
presentations/conferences each year,11.007583618164062,0,0,570.1309814453125,1,35,Other
with a required minimum total of 12,11.007583618164062,0,0,583.6400146484375,1,35,Other
presentations/conferences throughout,11.007583618164062,0,0,597.1490478515625,1,36,Other
the 4 years . *,11.007583618164062,0,0,610.657958984375,1,15,Other
Join and actively participate in a,11.007583618164062,0,0,624.1669921875,1,34,Other
STEM-related extracurricular activity or,11.007583618164062,0,0,637.676025390625,1,40,Other
club every year of attendance. -,11.007583618164062,0,0,651.1849975585938,1,32,Other
DISTINCTION PATHWAY,15.310199737548828,1,1,467.75457763671875,1,19,Other
4 credits of Math - At least one math,11.007583618164062,0,0,484.5746765136719,1,37,Other
course should be an AP Math class.,11.007583618164062,0,0,498.08367919921875,1,34,Other
4 credits of Science- At least one,11.007583618164062,0,0,511.5926513671875,1,34,Other
science course should be an AP,11.007583618164062,0,0,525.1016845703125,1,30,Other
Science class.,11.007583618164062,0,0,538.6107177734375,1,14,Other
4 credits of STEM-designated electives,11.007583618164062,0,0,552.1196899414062,1,38,Other
- One must be a Computer,11.007583618164062,0,0,565.628662109375,1,24,Other
Science/Technology Class,11.007583618164062,0,0,579.1376953125,1,24,Other
Maintain an overall 3.5 GPA,11.007583618164062,0,0,592.646728515625,1,27,Other
Participate in a minimum of 3 STEM,11.007583618164062,0,0,606.1557006835938,1,34,Other
presentations/conferences a year with a,11.007583618164062,0,0,619.6646728515625,1,39,Other
required minimum total of 12,11.007583618164062,0,0,633.1737060546875,1,28,Other
presentations/conferences throughout,11.007583618164062,0,0,646.6827392578125,1,36,Other
the 4 years.,11.007583618164062,0,0,660.1917114257812,1,12,Other
Join and actively participate in a,11.007583618164062,0,0,673.70068359375,1,34,Other
STEM-related extracurricular activity or,11.007583618164062,0,0,687.209716796875,1,40,Other
club every year of attendance.,11.007583618164062,0,0,700.71875,1,30,Other
Either participate in an internship or,11.007583618164062,0,0,714.2277221679688,1,38,Other
design and implement a community,11.007583618164062,0,0,727.7366943359375,1,32,Other
impact project.,11.007583618164062,0,0,741.2457275390625,1,15,Other
Goals:,14.011449813842773,0,0,182.6382598876953,1,6,Other
"•  Inspire keen interest in mathematics, science, engineering, and",11.508949279785156,0,0,210.96881103515625,1,66,Other
"technology, develop strong scholarship in the subject and",11.508949279785156,0,0,224.78021240234375,1,57,Other
promote the enjoyment of these studies in high school.,11.508949279785156,0,0,238.291015625,1,54,Other
•  Expose students to potential career opportunities in the field.,11.508949279785156,0,0,251.499267578125,1,66,Other
•  Encourage students to pursue higher education and major in,11.508949279785156,0,0,265.01007080078125,1,61,Other
STEM careers.,11.508949279785156,0,0,278.82147216796875,1,13,Other
• Promote interactions with STEM professionals to learn about,11.508949279785156,0,0,292.332275390625,1,61,Other
future opportunities.,11.508949279785156,0,0,305.84307861328125,1,21,Other
• Support field experiences connected to the world outside of,11.508949279785156,0,0,319.3538818359375,1,61,Other
the school building.,11.508949279785156,0,0,332.86468505859375,1,20,Other
"• Signal to employers, universities, training programs, and",11.508949279785156,0,0,346.37548828125,1,59,Other
military that a student has completed a comprehensive course,11.508949279785156,0,0,359.88629150390625,1,60,Other
of study in a specialized area.,11.508949279785156,0,0,373.3970947265625,1,31,Other
"• Cultivate transferable work habits such as perseverance, goal",11.508949279785156,0,0,386.90789794921875,1,63,Other
"setting, and self-direction.",11.508949279785156,0,0,400.418701171875,1,28,Other
ADDRESS:,12.401399612426758,0,1,444.2804260253906,1,8,Other
TOPJUMP,12.413744926452637,0,1,458.4438171386719,1,7,Other
3735  PARKWAY,12.401350021362305,0,1,472.3673400878906,1,13,Other
"PIGEON FORGE, TN 37863",12.401350021362305,0,1,486.2960205078125,1,22,Other
(NEAR DIXIE STAMPEDE  ON  THE PARKWAY),9.401000022888184,0,1,500.79937744140625,1,38,Other
RSVP:  ----------------,12.401350021362305,1,1,523.3318481445312,1,23,Other
CLOSED TOED SHOES  ARE  REQUIRED FOR CLIMBING,7.20074987411499,0,1,555.747802734375,1,45,Other
"PARENTS  OR  GUARDIANS NOT ATTENDING THE PARTY,",7.20074987411499,0,1,571.8294677734375,1,47,Other
PLEASE VISIT  TOPJUMP.COM  TO  FILL  OUT  WAIVER,7.20074987411499,0,1,581.1941528320312,1,48,Other
SO YOUR CHILD CAN ATTEND.,7.20074987411499,0,1,590.0763549804688,1,25,Other
HOPE  To  SEE  Y ou  T HERE !,22.700607299804688,1,0,598.6004028320312,1,29,Other
WWW.TOPJUMP.COM,18.025842666625977,0,1,624.4996948242188,1,15,Other
